video_path,subject_consistency,background_consistency,temporal_flickering,motion_smoothness,dynamic_degree,aesthetic_quality,imaging_quality,object_class,multiple_objects,human_action,color,spatial_relationship,scene,temporal_style,appearance_style,overall_consistency
apples on the table_6.mp4,0.9733315096205513,0.972757838716443,0.9811105578553443,0.994775441166473,0,0.6991939544677734,73.87887039184571,0,0,0,0,0,0,0.19094222784042358,0,0.19094222784042358
person showing finger_4.mp4,0.9903867944775012,0.9891054294253355,0.9942130696539785,0.996495139968802,0,0.4374803900718689,70.99211186726887,0,0,0,0,0,0,0.21201874315738678,0,0.21201874315738678
The rabbit and the tortoise are crossing the finish line_5.mp4,0.9662134261081443,0.9541236797691638,0.9818846347285252,0.9933953490142189,1,0.7172277569770813,68.40536505646176,0,0,0,0,0,0,0.27417704463005066,0,0.27417704463005066
apples on the table_9.mp4,0.9744389603201975,0.9758579330956376,0.99200312203052,0.995806413159957,0,0.6507522463798523,70.1286919148763,0,0,0,0,0,0,0.225592240691185,0,0.225592240691185
Rabbit and turtle at the starting line_1.mp4,0.9098276707686876,0.9396298057154605,0.9833469072977702,0.9929950048717282,1,0.6921781301498413,75.99453042223563,0,0,0,0,0,0,0.3156365752220154,0,0.3156365752220154
apples on the table_2.mp4,0.989631365609649,0.9910225068162751,0.9906776755463843,0.9961219873786171,0,0.6729233264923096,70.0646044921875,0,0,0,0,0,0,0.191042959690094,0,0.191042959690094
Rabbit and turtle at the starting line_6.mp4,0.8891878445681772,0.8972938939144737,0.9718283073574889,0.9894755818506846,1,0.6918732523918152,73.34881200354084,0,0,0,0,0,0,0.27429285645484924,0,0.27429285645484924
Rabbit and turtle at the starting line_7.mp4,0.9162561452310336,0.963518644634046,0.9875873201033648,0.9943356540109546,1,0.7352041006088257,73.77106485803142,0,0,0,0,0,0,0.3044487535953522,0,0.3044487535953522
person showing finger_6.mp4,0.9815645841944137,0.9803655227558725,0.9933412252687941,0.9960034059407251,0,0.37924090027809143,72.5213545735677,0,0,0,0,0,0,0.18432125449180603,0,0.18432125449180603
apples on the table_5.mp4,0.9505959313187823,0.962004181522651,0.9803171606624828,0.9940882956589322,1,0.6333986520767212,69.40000991821289,0,0,0,0,0,0,0.1824016273021698,0,0.1824016273021698
apples on the table_4.mp4,0.9300001709653227,0.9766034631921141,0.9844410924350514,0.9949200228262427,1,0.6323252320289612,71.40354090372722,0,0,0,0,0,0,0.23403102159500122,0,0.23403102159500122
The rabbit and the tortoise are crossing the finish line_2.mp4,0.9865614426763434,0.9856679815995065,0.985802433537502,0.9957878197847269,0,0.7136694192886353,72.63385461046805,0,0,0,0,0,0,0.26572757959365845,0,0.26572757959365845
apples on the table_1.mp4,0.9793647565697664,0.9875422740142618,0.9884131169786641,0.9955035501560935,1,0.6520496010780334,67.12985582987467,0,0,0,0,0,0,0.23033781349658966,0,0.23033781349658966
The rabbit and the tortoise are crossing the finish line_4.mp4,0.9305941611528397,0.9370470548930921,0.9737842485016468,0.9892486479986329,1,0.6752326488494873,70.9856838400847,0,0,0,0,0,0,0.23954832553863525,0,0.23954832553863525
apples on the table_7.mp4,0.9913005170806143,0.9821760958473155,0.9940994982625924,0.9960455582321541,0,0.6814250946044922,71.47597417195638,0,0,0,0,0,0,0.21615558862686157,0,0.21615558862686157
person showing finger_1.mp4,0.8846158031249206,0.9404739277474832,0.9598427192837584,0.992731175735937,1,0.40367206931114197,51.582220230102536,0,0,0,0,0,0,0.17706894874572754,0,0.17706894874572754
A giraffe and a turtle are having a conversation_1.mp4,0.891034637721593,0.9345572042785235,0.9688807936275706,0.9917461212504004,1,0.6647948622703552,74.4384144337972,0,0,0,0,0,0,0.1727944165468216,0,0.1727944165468216
A giraffe and a turtle are having a conversation_4.mp4,0.9481208656458247,0.976742738045302,0.9923507470710605,0.9950381360576033,1,0.6718085408210754,78.11988845825195,0,0,0,0,0,0,0.18866261839866638,0,0.18866261839866638
The rabbit and the tortoise are crossing the finish line_9.mp4,0.9578434573648699,0.9516456949586237,0.9827703270257688,0.99361506342703,0,0.7114304304122925,70.09208594428168,0,0,0,0,0,0,0.2568036615848541,0,0.2568036615848541
The rabbit and the tortoise are crossing the finish line_7.mp4,0.9305941611528397,0.9370470548930921,0.9737842485016468,0.9892486479986329,1,0.6752326488494873,70.9856838400847,0,0,0,0,0,0,0.23773163557052612,0,0.23773163557052612
person showing finger_5.mp4,0.9300847469560252,0.9394695102768457,0.9818722220028148,0.9950815615777645,1,0.3726676404476166,66.76012730916341,0,0,0,0,0,0,0.18418283760547638,0,0.18418283760547638
The rabbit and the tortoise are crossing the finish line_8.mp4,0.771448109872066,0.8582356770833334,0.9504187565223844,0.9896590591078241,1,0.5739370584487915,68.25084251184433,0,0,0,0,0,0,0.2243751585483551,0,0.2243751585483551
Rabbit and turtle at the starting line_2.mp4,0.9418047225226093,0.9694620059342335,0.9913864537781361,0.9948516639992973,1,0.6967872977256775,76.71611703766717,0,0,0,0,0,0,0.32473671436309814,0,0.32473671436309814
The rabbit and the tortoise are crossing the finish line_3.mp4,0.9111093482688853,0.9465091103001645,0.9640214807846967,0.9889403645169295,1,0.6999149918556213,74.17281720529195,0,0,0,0,0,0,0.25511041283607483,0,0.25511041283607483
